"Time (UTCG)","x (km)","y (km)","z (km)"
25 Jul 2022 23:12:00.000,-55.776169,-1783.718796,-79.053643
25 Jul 2022 23:12:10.000,-44.073383,-1783.487464,-90.737151
25 Jul 2022 23:12:20.000,-32.366805,-1783.103320,-102.412770
25 Jul 2022 23:12:30.000,-20.657436,-1782.566407,-114.079498
25 Jul 2022 23:12:40.000,-8.946278,-1781.876786,-125.736334
25 Jul 2022 23:12:50.000,2.765671,-1781.034526,-137.382281
25 Jul 2022 23:13:00.000,14.477412,-1780.039709,-149.016343
25 Jul 2022 23:13:10.000,26.187950,-1778.892429,-160.637524
25 Jul 2022 23:13:20.000,37.896288,-1777.592792,-172.244831
25 Jul 2022 23:13:30.000,49.601430,-1776.140913,-183.837272
25 Jul 2022 23:13:40.000,61.302381,-1774.536921,-195.413857
25 Jul 2022 23:13:50.000,72.998145,-1772.780956,-206.973594
25 Jul 2022 23:14:00.000,84.687728,-1770.873169,-218.515495
25 Jul 2022 23:14:10.000,96.370135,-1768.813725,-230.038571
25 Jul 2022 23:14:20.000,108.044370,-1766.602800,-241.541834
25 Jul 2022 23:14:30.000,119.709439,-1764.240584,-253.024298
25 Jul 2022 23:14:40.000,131.364349,-1761.727278,-264.484977
25 Jul 2022 23:14:50.000,143.008107,-1759.063098,-275.922885
25 Jul 2022 23:15:00.000,154.639720,-1756.248270,-287.337040
25 Jul 2022 23:15:10.000,166.258197,-1753.283036,-298.726460
25 Jul 2022 23:15:20.000,177.862547,-1750.167649,-310.090163
25 Jul 2022 23:15:30.000,189.451780,-1746.902377,-321.427170
25 Jul 2022 23:15:40.000,201.024906,-1743.487499,-332.736507
25 Jul 2022 23:15:50.000,212.580937,-1739.923311,-344.017198
25 Jul 2022 23:16:00.000,224.118885,-1736.210120,-355.268272
25 Jul 2022 23:16:10.000,235.637766,-1732.348248,-366.488763
25 Jul 2022 23:16:20.000,247.136596,-1728.338030,-377.677706
25 Jul 2022 23:16:30.000,258.614394,-1724.179814,-388.834142
25 Jul 2022 23:16:40.000,270.070182,-1719.873960,-399.957114
25 Jul 2022 23:16:50.000,281.502983,-1715.420842,-411.045670
25 Jul 2022 23:17:00.000,292.911827,-1710.820844,-422.098863
25 Jul 2022 23:17:10.000,304.295743,-1706.074359,-433.115746
25 Jul 2022 23:17:20.000,315.653766,-1701.181793,-444.095379
25 Jul 2022 23:17:30.000,326.984930,-1696.143561,-455.036821
25 Jul 2022 23:17:40.000,338.288274,-1690.960089,-465.939134
25 Jul 2022 23:17:50.000,349.562836,-1685.631815,-476.801384
25 Jul 2022 23:18:00.000,360.807658,-1680.159185,-487.622637
25 Jul 2022 23:18:10.000,372.021780,-1674.542661,-498.401960
25 Jul 2022 23:18:20.000,383.204247,-1668.782716,-509.138423
25 Jul 2022 23:18:30.000,394.354101,-1662.879836,-519.831100
25 Jul 2022 23:18:40.000,405.470390,-1656.834523,-530.479066
25 Jul 2022 23:18:50.000,416.552161,-1650.647290,-541.081401
25 Jul 2022 23:19:00.000,427.598466,-1644.318668,-551.637189
25 Jul 2022 23:19:10.000,438.608359,-1637.849199,-562.145520
25 Jul 2022 23:19:20.000,449.580898,-1631.239440,-572.605487
25 Jul 2022 23:19:30.000,460.515148,-1624.489961,-583.016191
25 Jul 2022 23:19:40.000,471.410174,-1617.601342,-593.376736
25 Jul 2022 23:19:50.000,482.265048,-1610.574179,-603.686232
25 Jul 2022 23:20:00.000,493.078846,-1603.409074,-613.943794
25 Jul 2022 23:20:10.000,503.850648,-1596.106643,-624.148541
25 Jul 2022 23:20:20.000,514.579536,-1588.667512,-634.299597
25 Jul 2022 23:20:30.000,525.264596,-1581.092319,-644.396091
25 Jul 2022 23:20:40.000,535.904918,-1573.381710,-654.437154
25 Jul 2022 23:20:50.000,546.499595,-1565.536347,-664.421921
25 Jul 2022 23:21:00.000,557.047722,-1557.556901,-674.349534
25 Jul 2022 23:21:10.000,567.548397,-1549.444054,-684.219138
25 Jul 2022 23:21:20.000,578.000723,-1541.198503,-694.029882
25 Jul 2022 23:21:30.000,588.403807,-1532.820956,-703.780921
25 Jul 2022 23:21:40.000,598.756760,-1524.312133,-713.471416
25 Jul 2022 23:21:50.000,609.058697,-1515.672764,-723.100533
25 Jul 2022 23:22:00.000,619.308739,-1506.903594,-732.667445
25 Jul 2022 23:22:10.000,629.506013,-1498.005377,-742.171329
25 Jul 2022 23:22:20.000,639.649651,-1488.978877,-751.611367
25 Jul 2022 23:22:30.000,649.738789,-1479.824869,-760.986750
25 Jul 2022 23:22:40.000,659.772568,-1470.544140,-770.296670
25 Jul 2022 23:22:50.000,669.750137,-1461.137485,-779.540329
25 Jul 2022 23:23:00.000,679.670647,-1451.605710,-788.716930
25 Jul 2022 23:23:10.000,689.533254,-1441.949632,-797.825685
25 Jul 2022 23:23:20.000,699.337119,-1432.170079,-806.865810
25 Jul 2022 23:23:30.000,709.081409,-1422.267888,-815.836528
25 Jul 2022 23:23:40.000,718.765292,-1412.243907,-824.737066
25 Jul 2022 23:23:50.000,728.387945,-1402.098994,-833.566661
25 Jul 2022 23:24:00.000,737.948546,-1391.834018,-842.324554
25 Jul 2022 23:24:10.000,747.446279,-1381.449859,-851.009992
25 Jul 2022 23:24:20.000,756.880333,-1370.947404,-859.622231
25 Jul 2022 23:24:30.000,766.249903,-1360.327552,-868.160531
25 Jul 2022 23:24:40.000,775.554188,-1349.591212,-876.624159
25 Jul 2022 23:24:50.000,784.792390,-1338.739301,-885.012390
25 Jul 2022 23:25:00.000,793.963720,-1327.772747,-893.324502
25 Jul 2022 23:25:10.000,803.067393,-1316.692489,-901.559780
25 Jul 2022 23:25:20.000,812.102629,-1305.499474,-909.717517
25 Jul 2022 23:25:30.000,821.068654,-1294.194660,-917.797008
25 Jul 2022 23:25:40.000,829.964700,-1282.779016,-925.797557
25 Jul 2022 23:25:50.000,838.790008,-1271.253521,-933.718474
25 Jul 2022 23:26:00.000,847.543823,-1259.619162,-941.559075
25 Jul 2022 23:26:10.000,856.225397,-1247.876939,-949.318682
25 Jul 2022 23:26:20.000,864.833989,-1236.027858,-956.996627
25 Jul 2022 23:26:30.000,873.368867,-1224.072938,-964.592245
25 Jul 2022 23:26:40.000,881.829304,-1212.013203,-972.104881
25 Jul 2022 23:26:50.000,890.214579,-1199.849690,-979.533886
25 Jul 2022 23:27:00.000,898.523980,-1187.583441,-986.878619
25 Jul 2022 23:27:10.000,906.756799,-1175.215510,-994.138446
25 Jul 2022 23:27:20.000,914.912338,-1162.746957,-1001.312741
25 Jul 2022 23:27:30.000,922.989901,-1150.178852,-1008.400884
25 Jul 2022 23:27:40.000,930.988802,-1137.512275,-1015.402264
25 Jul 2022 23:27:50.000,938.908361,-1124.748312,-1022.316279
25 Jul 2022 23:28:00.000,946.747902,-1111.888061,-1029.142332
25 Jul 2022 23:28:10.000,954.506760,-1098.932624,-1035.879836
25 Jul 2022 23:28:20.000,962.184273,-1085.883116,-1042.528211
25 Jul 2022 23:28:30.000,969.779789,-1072.740655,-1049.086887
25 Jul 2022 23:28:40.000,977.292662,-1059.506371,-1055.555300
25 Jul 2022 23:28:50.000,984.722251,-1046.181398,-1061.932893
25 Jul 2022 23:29:00.000,992.067924,-1032.766880,-1068.219118
25 Jul 2022 23:29:10.000,999.329056,-1019.263966,-1074.413434
25 Jul 2022 23:29:20.000,1006.505029,-1005.673814,-1080.515307
25 Jul 2022 23:29:30.000,1013.595230,-991.997591,-1086.524211
25 Jul 2022 23:29:40.000,1020.599055,-978.236471,-1092.439627
25 Jul 2022 23:29:50.000,1027.515907,-964.391635,-1098.261044
25 Jul 2022 23:30:00.000,1034.345196,-950.464275,-1103.987961
25 Jul 2022 23:30:10.000,1041.086343,-936.455590,-1109.619886
25 Jul 2022 23:30:20.000,1047.738774,-922.366786,-1115.156336
25 Jul 2022 23:30:30.000,1054.301925,-908.199076,-1120.596838
25 Jul 2022 23:30:40.000,1060.775242,-893.953680,-1125.940929
25 Jul 2022 23:30:50.000,1067.158178,-879.631823,-1131.188157
25 Jul 2022 23:31:00.000,1073.450195,-865.234734,-1136.338077
25 Jul 2022 23:31:10.000,1079.650762,-850.763647,-1141.390256
25 Jul 2022 23:31:20.000,1085.759358,-836.219797,-1146.344267
25 Jul 2022 23:31:30.000,1091.775466,-821.604427,-1151.199690
25 Jul 2022 23:31:40.000,1097.698577,-806.918782,-1155.956112
25 Jul 2022 23:31:50.000,1103.528187,-792.164113,-1160.613127
25 Jul 2022 23:32:00.000,1109.263799,-777.341676,-1165.170333
25 Jul 2022 23:32:10.000,1114.904923,-762.452738,-1169.627334
25 Jul 2022 23:32:20.000,1120.451076,-747.498570,-1173.983743
25 Jul 2022 23:32:30.000,1125.901785,-732.480457,-1178.239178
25 Jul 2022 23:32:40.000,1131.256583,-717.399689,-1182.393266
25 Jul 2022 23:32:50.000,1136.515016,-702.257567,-1186.445645
25 Jul 2022 23:33:00.000,1141.676640,-687.055397,-1190.395963
25 Jul 2022 23:33:10.000,1146.741023,-671.794495,-1194.243880
25 Jul 2022 23:33:20.000,1151.707744,-656.476179,-1197.989066
25 Jul 2022 23:33:30.000,1156.576392,-641.101769,-1201.631206
25 Jul 2022 23:33:40.000,1161.346567,-625.672589,-1205.169994
25 Jul 2022 23:33:50.000,1166.017878,-610.189961,-1208.605137
25 Jul 2022 23:34:00.000,1170.589941,-594.655206,-1211.936348
25 Jul 2022 23:34:10.000,1175.062378,-579.069648,-1215.163353
25 Jul 2022 23:34:20.000,1179.434814,-563.434606,-1218.285883
25 Jul 2022 23:34:30.000,1183.706881,-547.751404,-1221.303676
25 Jul 2022 23:34:40.000,1187.878210,-532.021367,-1224.216476
25 Jul 2022 23:34:50.000,1191.948439,-516.245827,-1227.024034
25 Jul 2022 23:35:00.000,1195.917209,-500.426118,-1229.726107
25 Jul 2022 23:35:10.000,1199.784167,-484.563584,-1232.322458
25 Jul 2022 23:35:20.000,1203.548963,-468.659577,-1234.812861
25 Jul 2022 23:35:30.000,1207.211261,-452.715455,-1237.197095
25 Jul 2022 23:35:40.000,1210.770730,-436.732586,-1239.474951
25 Jul 2022 23:35:50.000,1214.227052,-420.712343,-1241.646229
25 Jul 2022 23:36:00.000,1217.579922,-404.656105,-1243.710742
25 Jul 2022 23:36:10.000,1220.829045,-388.565255,-1245.668310
25 Jul 2022 23:36:20.000,1223.974141,-372.441181,-1247.518768
25 Jul 2022 23:36:30.000,1227.014942,-356.285271,-1249.261958
25 Jul 2022 23:36:40.000,1229.951190,-340.098914,-1250.897736
25 Jul 2022 23:36:50.000,1232.782639,-323.883500,-1252.425963
25 Jul 2022 23:37:00.000,1235.509054,-307.640420,-1253.846512
25 Jul 2022 23:37:10.000,1238.130209,-291.371066,-1255.159267
25 Jul 2022 23:37:20.000,1240.645885,-275.076830,-1256.364117
25 Jul 2022 23:37:30.000,1243.055874,-258.759108,-1257.460964
25 Jul 2022 23:37:40.000,1245.359975,-242.419296,-1258.449717
25 Jul 2022 23:37:50.000,1247.557995,-226.058791,-1259.330297
25 Jul 2022 23:38:00.000,1249.649750,-209.678996,-1260.102633
25 Jul 2022 23:38:10.000,1251.635064,-193.281312,-1260.766665
25 Jul 2022 23:38:20.000,1253.513771,-176.867143,-1261.322345
25 Jul 2022 23:38:30.000,1255.285713,-160.437894,-1261.769631
25 Jul 2022 23:38:40.000,1256.950742,-143.994972,-1262.108496
25 Jul 2022 23:38:50.000,1258.508719,-127.539781,-1262.338916
25 Jul 2022 23:39:00.000,1259.959514,-111.073729,-1262.460881
25 Jul 2022 23:39:10.000,1261.303006,-94.598222,-1262.474385
25 Jul 2022 23:39:20.000,1262.539082,-78.114666,-1262.379431
25 Jul 2022 23:39:30.000,1263.667641,-61.624469,-1262.176030
25 Jul 2022 23:39:40.000,1264.688588,-45.129039,-1261.864201
25 Jul 2022 23:39:50.000,1265.601839,-28.629787,-1261.443969
25 Jul 2022 23:40:00.000,1266.407319,-12.128121,-1260.915369
25 Jul 2022 23:40:10.000,1267.104961,4.374545,-1260.278444
25 Jul 2022 23:40:20.000,1267.694711,20.876800,-1259.533246
25 Jul 2022 23:40:30.000,1268.176523,37.377230,-1258.679837
25 Jul 2022 23:40:40.000,1268.550359,53.874425,-1257.718288
25 Jul 2022 23:40:50.000,1268.816194,70.366973,-1256.648681
25 Jul 2022 23:41:00.000,1268.974010,86.853464,-1255.471108
25 Jul 2022 23:41:10.000,1269.023798,103.332490,-1254.185670
25 Jul 2022 23:41:20.000,1268.965558,119.802645,-1252.792477
25 Jul 2022 23:41:30.000,1268.799296,136.262523,-1251.291649
25 Jul 2022 23:41:40.000,1268.525030,152.710723,-1249.683313
25 Jul 2022 23:41:50.000,1268.142782,169.145841,-1247.967607
25 Jul 2022 23:42:00.000,1267.652584,185.566475,-1246.144677
25 Jul 2022 23:42:10.000,1267.054476,201.971223,-1244.214676
25 Jul 2022 23:42:20.000,1266.348505,218.358683,-1242.177768
25 Jul 2022 23:42:30.000,1265.534730,234.727453,-1240.034126
25 Jul 2022 23:42:40.000,1264.613218,251.076130,-1237.783934
25 Jul 2022 23:42:50.000,1263.584046,267.403313,-1235.427383
25 Jul 2022 23:43:00.000,1262.447302,283.707601,-1232.964679
25 Jul 2022 23:43:10.000,1261.203083,299.987598,-1230.396034
25 Jul 2022 23:43:20.000,1259.851497,316.241908,-1227.721673
25 Jul 2022 23:43:30.000,1258.392662,332.469140,-1224.941829
25 Jul 2022 23:43:40.000,1256.826705,348.667906,-1222.056745
25 Jul 2022 23:43:50.000,1255.153763,364.836822,-1219.066674
25 Jul 2022 23:44:00.000,1253.373979,380.974509,-1215.971875
25 Jul 2022 23:44:10.000,1251.487509,397.079591,-1212.772617
25 Jul 2022 23:44:20.000,1249.494513,413.150694,-1209.469177
25 Jul 2022 23:44:30.000,1247.395161,429.186449,-1206.061838
25 Jul 2022 23:44:40.000,1245.189632,445.185486,-1202.550892
25 Jul 2022 23:44:50.000,1242.878114,461.146440,-1198.936639
25 Jul 2022 23:45:00.000,1240.460803,477.067946,-1195.219390
25 Jul 2022 23:45:10.000,1237.937905,492.948643,-1191.399460
25 Jul 2022 23:45:20.000,1235.309636,508.787171,-1187.477179
25 Jul 2022 23:45:30.000,1232.576221,524.582175,-1183.452881
25 Jul 2022 23:45:40.000,1229.737896,540.332301,-1179.326913
25 Jul 2022 23:45:50.000,1226.794906,556.036200,-1175.099631
25 Jul 2022 23:46:00.000,1223.747505,571.692531,-1170.771398
25 Jul 2022 23:46:10.000,1220.595956,587.299952,-1166.342590
25 Jul 2022 23:46:20.000,1217.340531,602.857133,-1161.813589
25 Jul 2022 23:46:30.000,1213.981512,618.362743,-1157.184785
25 Jul 2022 23:46:40.000,1210.519185,633.815459,-1152.456578
25 Jul 2022 23:46:50.000,1206.953847,649.213965,-1147.629375
25 Jul 2022 23:47:00.000,1203.285804,664.556945,-1142.703591
25 Jul 2022 23:47:10.000,1199.515367,679.843092,-1137.679651
25 Jul 2022 23:47:20.000,1195.642858,695.071100,-1132.557986
25 Jul 2022 23:47:30.000,1191.668605,710.239671,-1127.339036
25 Jul 2022 23:47:40.000,1187.592946,725.347508,-1122.023248
25 Jul 2022 23:47:50.000,1183.416228,740.393323,-1116.611081
25 Jul 2022 23:48:00.000,1179.138805,755.375830,-1111.102999
25 Jul 2022 23:48:10.000,1174.761040,770.293749,-1105.499478
25 Jul 2022 23:48:20.000,1170.283306,785.145807,-1099.800998
25 Jul 2022 23:48:30.000,1165.705982,799.930734,-1094.008052
25 Jul 2022 23:48:40.000,1161.029455,814.647267,-1088.121140
25 Jul 2022 23:48:50.000,1156.254123,829.294150,-1082.140770
25 Jul 2022 23:49:00.000,1151.380388,843.870130,-1076.067458
25 Jul 2022 23:49:10.000,1146.408664,858.373962,-1069.901729
25 Jul 2022 23:49:20.000,1141.339370,872.804404,-1063.644116
25 Jul 2022 23:49:30.000,1136.172937,887.160223,-1057.295161
25 Jul 2022 23:49:40.000,1130.909802,901.440189,-1050.855412
25 Jul 2022 23:49:50.000,1125.550413,915.643080,-1044.325426
25 Jul 2022 23:50:00.000,1120.095227,929.767680,-1037.705768
25 Jul 2022 23:50:10.000,1114.544710,943.812780,-1030.997010
25 Jul 2022 23:50:20.000,1108.899339,957.777177,-1024.199731
25 Jul 2022 23:50:30.000,1103.159599,971.659679,-1017.314517
25 Jul 2022 23:50:40.000,1097.325984,985.459099,-1010.341962
25 Jul 2022 23:50:50.000,1091.398999,999.174258,-1003.282666
25 Jul 2022 23:51:00.000,1085.379156,1012.803985,-996.137235
25 Jul 2022 23:51:10.000,1079.266973,1026.347119,-988.906283
25 Jul 2022 23:51:20.000,1073.062980,1039.802504,-981.590430
25 Jul 2022 23:51:30.000,1066.767711,1053.168995,-974.190306
25 Jul 2022 23:51:40.000,1060.381709,1066.445453,-966.706545
25 Jul 2022 23:51:50.000,1053.905523,1079.630747,-959.139790
25 Jul 2022 23:52:00.000,1047.339709,1092.723755,-951.490692
25 Jul 2022 23:52:10.000,1040.684830,1105.723364,-943.759910
25 Jul 2022 23:52:20.000,1033.941454,1118.628466,-935.948111
25 Jul 2022 23:52:30.000,1027.110156,1131.437967,-928.055967
25 Jul 2022 23:52:40.000,1020.191518,1144.150777,-920.084160
25 Jul 2022 23:52:50.000,1013.186127,1156.765818,-912.033378
25 Jul 2022 23:53:00.000,1006.094578,1169.282017,-903.904315
25 Jul 2022 23:53:10.000,998.917468,1181.698313,-895.697670
25 Jul 2022 23:53:20.000,991.655406,1194.013649,-887.414151
25 Jul 2022 23:53:30.000,984.309003,1206.226979,-879.054469
25 Jul 2022 23:53:40.000,976.878878,1218.337262,-870.619341
25 Jul 2022 23:53:50.000,969.365659,1230.343466,-862.109491
25 Jul 2022 23:54:00.000,961.769979,1242.244565,-853.525649
25 Jul 2022 23:54:10.000,954.092481,1254.039540,-844.868551
25 Jul 2022 23:54:20.000,946.333815,1265.727383,-836.138939
25 Jul 2022 23:54:30.000,938.494640,1277.307091,-827.337563
25 Jul 2022 23:54:40.000,930.575623,1288.777672,-818.465179
25 Jul 2022 23:54:50.000,922.577440,1300.138144,-809.522549
25 Jul 2022 23:55:00.000,914.500774,1311.387534,-800.510444
25 Jul 2022 23:55:10.000,906.346316,1322.524882,-791.429638
25 Jul 2022 23:55:20.000,898.114765,1333.549237,-782.280914
25 Jul 2022 23:55:30.000,889.806824,1344.459662,-773.065058
25 Jul 2022 23:55:40.000,881.423205,1355.255228,-763.782861
25 Jul 2022 23:55:50.000,872.964622,1365.935020,-754.435120
25 Jul 2022 23:56:00.000,864.431797,1376.498129,-745.022637
25 Jul 2022 23:56:10.000,855.825456,1386.943659,-735.546216
25 Jul 2022 23:56:20.000,847.146330,1397.270723,-726.006667
25 Jul 2022 23:56:30.000,838.395157,1407.478441,-716.404806
25 Jul 2022 23:56:40.000,829.572678,1417.565943,-706.741453
25 Jul 2022 23:56:50.000,820.679643,1427.532369,-697.017432
25 Jul 2022 23:57:00.000,811.716806,1437.376864,-687.233576
25 Jul 2022 23:57:10.000,802.684929,1447.098589,-677.390721
25 Jul 2022 23:57:20.000,793.584781,1456.696709,-667.489710
25 Jul 2022 23:57:30.000,784.417138,1466.170403,-657.531393
25 Jul 2022 23:57:40.000,775.182781,1475.518862,-647.516625
25 Jul 2022 23:57:50.000,765.882499,1484.741287,-637.446265
25 Jul 2022 23:58:00.000,756.517085,1493.836892,-627.321179
25 Jul 2022 23:58:10.000,747.087339,1502.804904,-617.142237
25 Jul 2022 23:58:20.000,737.594065,1511.644559,-606.910312
25 Jul 2022 23:58:30.000,728.038072,1520.355109,-596.626284
25 Jul 2022 23:58:40.000,718.420171,1528.935815,-586.291033
25 Jul 2022 23:58:50.000,708.741180,1537.385949,-575.905446
25 Jul 2022 23:59:00.000,699.001919,1545.704793,-565.470412
25 Jul 2022 23:59:10.000,689.203212,1553.891639,-554.986824
25 Jul 2022 23:59:20.000,679.345889,1561.945792,-544.455579
25 Jul 2022 23:59:30.000,669.430781,1569.866563,-533.877580
25 Jul 2022 23:59:40.000,659.458729,1577.653275,-523.253732
25 Jul 2022 23:59:50.000,649.430574,1585.305261,-512.584946
26 Jul 2022 00:00:00.000,639.347166,1592.821864,-501.872137
26 Jul 2022 00:00:10.000,629.209360,1600.202439,-491.116226
26 Jul 2022 00:00:20.000,619.018016,1607.446354,-480.318136
26 Jul 2022 00:00:30.000,608.773998,1614.552987,-469.478798
26 Jul 2022 00:00:40.000,598.478179,1621.521730,-458.599143
26 Jul 2022 00:00:50.000,588.131433,1628.351986,-447.680107
26 Jul 2022 00:01:00.000,577.734642,1635.043174,-436.722631
26 Jul 2022 00:01:10.000,567.288689,1641.594722,-425.727657
26 Jul 2022 00:01:20.000,556.794463,1648.006074,-414.696131
26 Jul 2022 00:01:30.000,546.252857,1654.276683,-403.629000
26 Jul 2022 00:01:40.000,535.664767,1660.406018,-392.527215
26 Jul 2022 00:01:50.000,525.031091,1666.393557,-381.391728
26 Jul 2022 00:02:00.000,514.352734,1672.238790,-370.223494
26 Jul 2022 00:02:10.000,503.630601,1677.941218,-359.023472
26 Jul 2022 00:02:20.000,492.865602,1683.500355,-347.792620
26 Jul 2022 00:02:30.000,482.058653,1688.915725,-336.531902
26 Jul 2022 00:02:40.000,471.210671,1694.186864,-325.242283
26 Jul 2022 00:02:50.000,460.322577,1699.313321,-313.924731
26 Jul 2022 00:03:00.000,449.395299,1704.294656,-302.580217
26 Jul 2022 00:03:10.000,438.429767,1709.130441,-291.209714
26 Jul 2022 00:03:20.000,427.426913,1713.820263,-279.814200
26 Jul 2022 00:03:30.000,416.387677,1718.363721,-268.394653
26 Jul 2022 00:03:40.000,405.312998,1722.760426,-256.952054
26 Jul 2022 00:03:50.000,394.203820,1727.010004,-245.487387
26 Jul 2022 00:04:00.000,383.061090,1731.112094,-234.001636
26 Jul 2022 00:04:10.000,371.885757,1735.066348,-222.495788
26 Jul 2022 00:04:20.000,360.678773,1738.872429,-210.970831
26 Jul 2022 00:04:30.000,349.441092,1742.530016,-199.427754
26 Jul 2022 00:04:40.000,338.173669,1746.038797,-187.867549
26 Jul 2022 00:04:50.000,326.877463,1749.398474,-176.291207
26 Jul 2022 00:05:00.000,315.553434,1752.608762,-164.699722
26 Jul 2022 00:05:10.000,304.202546,1755.669387,-153.094089
26 Jul 2022 00:05:20.000,292.825762,1758.580088,-141.475305
26 Jul 2022 00:05:30.000,281.424052,1761.340616,-129.844367
26 Jul 2022 00:05:40.000,269.998383,1763.950736,-118.202275
26 Jul 2022 00:05:50.000,258.549728,1766.410224,-106.550030
26 Jul 2022 00:06:00.000,247.079060,1768.718873,-94.888632
26 Jul 2022 00:06:10.000,235.587354,1770.876485,-83.219084
26 Jul 2022 00:06:20.000,224.075588,1772.882878,-71.542390
26 Jul 2022 00:06:30.000,212.544739,1774.737881,-59.859552
26 Jul 2022 00:06:40.000,200.995786,1776.441337,-48.171574
26 Jul 2022 00:06:50.000,189.429711,1777.993103,-36.479460
26 Jul 2022 00:07:00.000,177.847495,1779.393045,-24.784214
26 Jul 2022 00:07:10.000,166.250121,1780.641044,-13.086841
26 Jul 2022 00:07:20.000,154.638575,1781.736993,-1.388344
26 Jul 2022 00:07:30.000,143.013841,1782.680794,10.310270
26 Jul 2022 00:07:40.000,131.376908,1783.472366,22.007996
26 Jul 2022 00:07:50.000,119.728764,1784.111638,33.703827
26 Jul 2022 00:08:00.000,108.070400,1784.598552,45.396753
26 Jul 2022 00:08:10.000,96.402807,1784.933066,57.085767
26 Jul 2022 00:08:20.000,84.726977,1785.115151,68.769858
26 Jul 2022 00:08:30.000,73.043904,1785.144790,80.448017
26 Jul 2022 00:08:40.000,61.354579,1785.021986,92.119232
